dataset,model_key,model,problem_id,stability,source,is_completed,n_pairs
java250,qwen37_plus,Qwen3.7-plus,p02777,0.490000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02778,0.586667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02779,0.681667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02783,0.608333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02784,0.551667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02785,0.610000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02786,0.640000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02790,0.528333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02791,0.766667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02801,0.510000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02802,0.593333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02812,0.596667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02818,0.681667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02819,0.750000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02829,0.516667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02830,0.670000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02831,0.708333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02832,0.563333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02835,0.651667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02836,0.653333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02847,0.600000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02848,0.600000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02860,0.730000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02879,0.693333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02880,0.590000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02881,0.621667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02886,0.718333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02887,0.663333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02897,0.633333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02898,0.773333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02899,0.601667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02909,0.536667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02910,0.650000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02911,0.500000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02916,0.653333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02917,0.610000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02921,0.653333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02922,0.720000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02923,0.600000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02934,0.738333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02935,0.590000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02945,0.655000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02946,0.705000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02947,0.810000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02951,0.701667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02952,0.650000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02953,0.596667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02957,0.743333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02958,0.596667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02959,0.580000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02970,0.660000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02971,0.573333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02981,0.676667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02982,0.683333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02983,0.676667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02987,0.633333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02988,0.640000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02989,0.690000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02993,0.566667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02994,0.646667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p02995,0.861667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03000,0.613333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03001,0.555000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03011,0.583333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03012,0.683333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03013,0.600000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03035,0.550000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03037,0.555000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03041,0.770000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03042,0.580000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03043,0.540000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03059,0.595000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03060,0.685000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03071,0.653333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03072,0.606667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03073,0.463333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03075,0.661667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03076,0.600000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03086,0.646667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03087,0.623333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03102,0.670000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03106,0.753333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03107,0.645000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03109,0.530000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03126,0.635000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03136,0.750000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03146,0.660000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03147,0.598333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03160,0.738333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03161,0.743333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03220,0.590000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03239,0.653333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03242,0.506667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03243,0.560000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03261,0.773333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03281,0.635000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03282,0.570000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03285,0.470000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03289,0.651667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03292,0.576667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03293,0.710000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03308,0.676667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03315,0.480000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03316,0.656667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03324,0.570000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03325,0.708333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03352,0.760000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03360,0.520000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03370,0.626667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03371,0.423333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03378,0.423333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03416,0.740000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03434,0.676667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03435,0.530000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03448,0.800000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03449,0.663333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03455,0.650000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03456,0.706667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03457,0.825000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03469,0.553333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03470,0.500000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03471,0.551667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03474,0.681667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03478,0.816667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03493,0.680000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03494,0.701667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03545,0.703333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03632,0.838333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03644,0.708333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03680,0.615000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03695,0.706667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03720,0.725000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03775,0.768333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03814,0.768333,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03835,0.626667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03854,0.565000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p03998,0.506667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p04012,0.716667,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p04030,0.665000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p04043,0.410000,direct,false,
java250,qwen37_plus,Qwen3.7-plus,p04044,0.726667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00001,0.643333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00002,0.540000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00003,0.753333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00005,0.663333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00006,0.636667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00007,0.666667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p00011,0.403333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02255,0.760000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02256,0.553333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02257,0.670000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02258,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02259,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02260,0.713333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02263,0.841667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02264,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02268,0.506667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02381,0.600000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02388,0.926667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02389,0.523333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02390,0.590000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02391,0.658333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02392,0.743333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02393,0.676667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02394,0.453333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02396,0.666667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02397,0.483333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02398,0.800000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02399,0.733333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02400,0.706667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02401,0.710000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02402,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02403,0.623333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02404,0.590000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02405,0.440000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02406,0.506667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02407,0.476667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02408,0.626667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02409,0.566667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02410,0.700000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02411,0.686667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02412,0.593333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02413,0.590000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02414,0.523333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02415,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02416,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02417,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02418,0.548333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02419,0.533333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02420,0.680000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02421,0.486667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02547,0.640000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02552,0.513333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02553,0.595000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02570,0.583333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02571,0.546667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02576,0.720000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02577,0.690000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02578,0.583333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02582,0.443333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02595,0.683333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02612,0.703333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02613,0.536667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02621,0.606667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02622,0.658333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02627,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02628,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02629,0.656667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02639,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02640,0.500000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02641,0.573333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02657,0.723333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02658,0.656667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02659,0.553333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02675,0.613333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02676,0.810000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02677,0.856667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02681,0.546667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02682,0.693333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02687,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02688,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02693,0.600000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02694,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02699,0.613333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02700,0.563333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02701,0.723333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02705,0.676667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02706,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02707,0.656667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02711,0.623333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02712,0.476667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02713,0.706667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02717,0.600000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02718,0.550000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02719,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02723,0.566667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02724,0.598333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02725,0.510000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02729,0.496667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02730,0.510000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02731,0.403333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02753,0.436667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02754,0.530000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02755,0.470000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02759,0.680000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02766,0.796667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02767,0.640000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02771,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02772,0.510000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02773,0.636667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02777,0.536667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02778,0.606667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02779,0.636667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02783,0.560000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02784,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02785,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02786,0.673333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02790,0.488333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02791,0.573333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02801,0.573333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02802,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02812,0.626667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02818,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02819,0.790000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02829,0.530000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02830,0.646667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02831,0.470000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02832,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02835,0.713333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02836,0.766667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02847,0.570000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02848,0.573333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02860,0.476667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02879,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02880,0.723333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02881,0.646667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02886,0.635000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02887,0.683333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02897,0.696667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02898,0.751667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02899,0.493333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02909,0.573333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02910,0.590000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02911,0.473333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02916,0.650000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02917,0.576667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02921,0.553333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02922,0.726667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02923,0.600000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02934,0.750000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02935,0.626667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02945,0.693333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02946,0.523333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02947,0.673333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02951,0.613333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02952,0.620000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02953,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02957,0.526667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02958,0.566667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02959,0.563333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02970,0.623333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02971,0.570000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02981,0.650000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02982,0.653333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02983,0.608333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02987,0.530000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02988,0.610000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02989,0.590000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02993,0.536667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02994,0.706667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p02995,0.730000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03000,0.673333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03001,0.413333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03011,0.590000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03012,0.636667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03013,0.533333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03035,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03037,0.436667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03041,0.653333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03042,0.603333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03043,0.546667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03059,0.680000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03060,0.633333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03071,0.466667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03072,0.506667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03073,0.480000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03075,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03076,0.530000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03086,0.646667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03087,0.610000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03102,0.623333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03106,0.810000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03107,0.523333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03109,0.533333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03126,0.606667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03136,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03146,0.653333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03147,0.508333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03160,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03161,0.786667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03220,0.520000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03239,0.570000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03242,0.640000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03243,0.673333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03261,0.630000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03281,0.633333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03282,0.563333,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03285,0.400000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03289,0.616667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03292,0.686667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03293,0.620000,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03308,0.586667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03315,0.556667,direct,false,
java250,qwencoder32b,Qwen2.5-Coder-32B,p03316,0.768333,direct,false,
