"problem_id","failure_type","pattern","original_with_comments_score","with_without_comments_score","without_var_renaming_score","without_dead_code_score","without_encryption_score","score_drop","example_1_label","example_1_text","example_2_label","example_2_text"
"p03324","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.2,0.75,0.25,0.25,0.2,0.55,"without_comments","Title: D-th Number with Exactly n Trailing Zero-Pairs

Main goal: Given integers n and d, the code computes the d-th positive integer that is divisible by 100^n but not by 100^(n+1)—in other words, it finds the d-th smallest number whose decimal representation ends with exactly n groups of two zeros.","encryption","Title: Obfuscated Sequence Calculator

Main goal:  
Read two integers n and d, then starting from 16 repeatedly add 100^n exactly d times—but each time you check how many times the current total is divisible by 92 (counting an initial bias of 16) and if that count exceeds n, you add an extra 100^n. Finally, print the resulting integer."
"p02416","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.7,0.8,0.9,0.5,0.2,0.6000000000000001,"without_comments","Title: Digit Summation Program  
Main goal: Continuously read lines of digits from standard input until a line with ""0"" is entered, compute the sum of the digits in each line (ignoring non-digits and zeros), and print the result.","encryption","Title: Obfuscated Character-Weighted Sum Loop  
Main goal: This program continuously reads lines of input, computes and prints a weighted sum based on specific characters in each line (digits ‘1’–‘8’ and ‘=’), and stops only when the user enters a secret termination string that is decrypted at runtime using Blowfish with an MD5-derived key."
"p02629","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.8,0.5,0.5,0.3,0.5,"without_comments","Title: Lexicographic Lowercase String Generator  
Main Goal: Reads a number N and outputs the Nth string in the ordered sequence of all lowercase-letter strings (first by increasing length, then alphabetically).","encryption","Title: N-th Lexicographic Word Generator

Main goal: This obfuscated Java program takes a positive integer N from standard input and produces the N-th non-empty string over the lowercase English alphabet {a,…,z}, ordered first by length (shorter strings come before longer ones) and then lexicographically. Internally it:
• Decrypts a hidden table of 27 one-character tokens via simple XOR/Base64, DES, and Blowfish routines.  
• Determines the length k of the target string by finding which “block” of 26^1 + 26^2 + … + 26^k contains N.  
• Computes the zero-based index within the block, converts it to a base-26 representation (using Java’s Long.toString with radix 26), and left-pads it with zeros.  
• Maps each base-26 digit (‘0’–‘9’,’a’–’p’) through the decrypted table to the letters ‘a’–‘z’.  
• Outputs the resulting word."
"p00002","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.8,0.9,0.5,0.3,0.5,"without_comments","Title: Digit Count Printer of Sum

Main Goal: Continuously read pairs of integers, compute their sum, and print how many decimal digits the sum has (handling sums from 1 up to 7 digits).","encryption","Title: Obfuscated Range-Based Message Selector

Main goal: At startup, the code decrypts a set of hidden messages (stored as Base64 and encrypted with DES/Blowfish using MD5-derived keys) into an array. In the main loop, it reads two integers, sums them, and prints one of those decrypted messages depending on which numeric range the sum falls into."
"p02577","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.8,0.7,0.8,0.3,0.5,"without_comments","Title: Divisibility by 9 Checker  
Main goal: Reads a large number as a string, computes the sum of its digits, and prints “Yes” if the sum is divisible by 9 (otherwise “No”). It uses a custom fast InputReader for efficient input handling.","encryption","Title: Obfuscated Divisibility‐by‐9 Checker

Main goal: This program reads a string, computes the sum of each character’s ASCII value minus 52, tests whether that sum is divisible by 9, and prints one of two secret messages (decrypted at runtime via DES).

Key functions:
- lIl(): initializes integer constants in an obfuscated way.
- ll(): decrypts two Base64+DES‐encrypted strings into the messages to print.
- l(): DES decryption helper using an MD5‐derived key.
- InputReader: a fast, obfuscated I/O utility for reading tokens from stdin.
In main(), the code sums `(char - 52)` over the input, checks `sum % 9 == 0`, and prints the first or second decrypted message accordingly."
"p02771","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.9,0.9,0.5,0.3,0.6000000000000001,"without_comments","Title: Checking for Exactly Two Equal Integers  
Main Goal: Reads three integers from input and prints ""Yes"" if exactly two of them match, otherwise prints ""No"".","encryption","Title: Obfuscated Conditional Message Printer

Main Goal: This Java program reads three integers from standard input, compares them for equality, and prints one of five hidden messages depending on whether none, exactly one pair, or all three numbers match. 

The code uses two obfuscation layers to hide its messages:
1. ll() initializes several integer constants in an array via bitwise and string-length tricks.
2. Il() populates a string array by decoding Base64‐encoded text that is either XOR‐decrypted (I method) or DES‐decrypted with an MD5‐derived key (l method).

Finally, main() uses the constants to index into the decoded messages and print the appropriate one based on the comparison results."
"p02407","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.2,0.9,0.9,0.8,0.45,0.45,"without_comments","Title: Sequence Reverser  
Main goal: Reads from standard input in pairs of lines—first an integer N, then a line with N space-separated numbers—and outputs those N numbers in reverse order.","encryption","Title: Obfuscated Java Program for Reversing Integer Sequences  
Main goal: Read an initial count N from standard input, then for each of the following lines split out N integer values, store them, and print them back in reverse order. The code employs runtime decryption (DES, Blowfish, XOR) to hide its string constants and delimiters."
"p03042","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.9,0.9,0.9,0.25,0.65,"without_comments","Title: Date Format Identifier
Main goal: Reads a four‐digit string, treats its first two and last two characters as month values (01–12), and determines whether the input is a valid MMYY date, a valid YYMM date, both (AMBIGUOUS), or neither (NA).","encryption","Title: Obfuscated Numeric Code Validator  
Main goal: This code hides a list of allowed numeric tokens by encrypting them (DES, Blowfish, XOR/Base64) and decrypting at runtime, then reads a user‐supplied string, splits it into two numeric parts, checks each part against its respective allowed list, and prints one of four messages depending on which parts match."
"p03644","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.8,0.8,0.8,0.4,0.4,"without_comments","Title: Largest Power-of-Two Finder  
Main goal: Reads an integer N from input and prints the greatest power of two less than or equal to N (printing 0 for N=0), implemented with conditional range checks up to N=100.","encryption","Title: Largest Power of Two Finder

Main goal: The code reads an integer N and prints the greatest power of two that is less than or equal to N (with 0 for N = 0). It achieves this by initializing a hidden array of threshold values via bitwise and arithmetic obfuscation, then checking N against those thresholds to output the corresponding power-of-two."
"p03136","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.55,0.8,0.75,0.9,0.4,0.4,"without_comments","Title: Polygon Inequality Checker  
Main goal: Reads an integer n and then n side lengths, sorts them, and checks if the sum of the smallest n–1 segments is greater than the largest segment; prints ""Yes"" if they can form a non-degenerate polygon (i.e., satisfy the generalized triangle inequality), otherwise ""No"".","encryption","Title: Sum Comparison with Encrypted Messages

Main Goal: This Java program reads an integer n and then n integers from standard input, sorts them, and compares the sum of the smallest n−1 numbers to the largest number. Depending on the result, it prints one of two messages (“Win” or “Lose”), which are stored in the code in encrypted form and decrypted at runtime using Blowfish and DES."
"p02612","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.4,0.9,0.9,0.8500000000000001,0.3,0.6000000000000001,"without_comments","Title: Next 1000 Milestone Calculator

Main goal: Reads an integer N (0 ≤ N ≤ 10000) and outputs how many more units are needed to reach the next multiple of 1000 (e.g., if N=2300, prints 300 to reach 3000).","encryption","Title: Next Threshold Difference Calculator
Main Goal: Initialize a predefined increasing sequence of 10 integer thresholds using bitwise operations, then read an input N and print how much must be added to reach the next higher threshold in that sequence."
"p02411","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.8,0.6,0.7,0.2,0.6000000000000001,"without_comments","Title: Exam Grade Evaluator  
Main goal: Continuously reads sets of three integers representing midterm (m), final (f), and re-exam (r) scores until a triple of –1s is entered, then assigns and prints a letter grade (A, B, C, D, or F) based on the sum of m+f with special handling using r for borderline cases.","encryption","Title: Obfuscated Score Classifier with Runtime Decryption

Main Goal:
This Java program reads triples of integers (m, f, r) representing two primary scores (m, f) and an optional retest score (r). It continues until all three inputs are zero, then exits. Depending on the sum of m+f and various threshold checks—also considering whether any score is zero or if r meets certain criteria—it prints one of several outcome messages (e.g., different grade or status strings).

Key Components:
1. Static Initialization (IIl): Builds an integer array `l` of 14 obfuscated constants (thresholds, sentinel values, array indices).
2. String Loader (ll): Allocates a String array `I` and fills it by decrypting Base64‐encoded, encrypted literals at startup.
3. XOR Decryption (I): Decodes very short messages by Base64 → XOR with a key string.
4. Blowfish Decryption (l): Decrypts longer messages using Blowfish with an MD5‐derived key.
5. DES Decryption (Il): Decrypts messages using DES with an MD5‐derived key truncated to 8 bytes.
6. Main Loop: Reads inputs, evaluates conditions in order, and selects the proper decrypted message from `I` to print.

The overall result is a stealthily obfuscated decision engine that classifies input scores into one of several predefined categories, printing human‐readable results decrypted at runtime."
"p03243","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.25,0.7,0.5,0.7,0.2,0.49999999999999994,"without_comments",":Title: Next 111-Unit Threshold Selector  
Main goal: Reads an integer n and prints the smallest milestone among 111, 222, …, 999 that is ≥ n (printing “out” on invalid input) :","encryption","Title: Obfuscated Range Threshold Printer

Main Goal: This code defines a series of hidden integer thresholds via bitwise and arithmetic tricks, reads an integer from standard input, determines which threshold range it falls into, and prints the corresponding upper bound. If parsing fails or an unexpected error occurs, it decrypts and displays a concealed message using Blowfish."
"p03109","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.4,0.95,0.8500000000000001,0.8500000000000001,0.25,0.7,"without_comments","Title: Heisei Era Date Checker  
Main goal: Reads a date in YYYY/MM/DD format from standard input and determines whether it falls within Japan’s Heisei era (on or before April 30, 2019). If it does, it prints “Heisei”; otherwise it prints “TBD.”","encryption","Title: Obfuscated Integer‐Threshold Event Notifier

Main Goal:
This Java program reads one line of input, splits it using a secretly stored delimiter, parses each token as an integer, and watches for values exceeding a hidden threshold. It counts how many times this threshold is crossed (first, second, third)—provided no smaller values appeared before the first crossing—and, at the moment of the 1st, 2nd, or 3rd crossing, prints one of three secret messages. If the threshold is never reached (or if smaller values appeared first), it prints a default message. All delimiters and messages are stored in an obfuscated form and decrypted at runtime via XOR, DES, or Blowfish."
"p02700","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.8,0.5,0.7,0.2,0.6000000000000001,"without_comments","Title: Turn-Based Duel Outcome Checker  
Main Goal: Read two combatants’ health (A and C) and their attack damages (B and D), simulate alternating attacks until one health drops to zero or below, and print “Yes” if the first combatant (A) wins or “No” otherwise.","encryption","Title: DES‐secured Message Chooser  
Main goal: The code sets up integer bounds, decrypts three hidden messages via DES with MD5‐derived keys, then reads four integers, validates they fall within those bounds, runs a subtraction loop, and finally prints one of the decrypted messages based on the loop’s outcome."
"p03378","Variable_Renaming_Failure","without_comments-variable_renaming < 0.5 (after comments removed)",0.3,0.7,0.3,0.5,0.5,0.39999999999999997,"without_comments","Title: Minimal Blocked Steps to Staircase Exit
Main goal: Given a staircase of N steps, M of which are blocked, and a starting position X, determine which direction (toward step 0 or toward step N–1) has fewer blocked steps and output that minimum count.","variable_renaming","Title: Count Elements on Either Side of a Pivot and Return the Minimum

Main goal: The program reads three integers N (1–100), M (1–100), and K (1–N−1), then reads M additional integers (each between 1 and N−1, none equal to K). It counts how many of these values are less than or equal to K and how many are greater than or equal to K, and finally prints the smaller of the two counts."
"p02847","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.3,0.9,0.8,0.7,0.2,0.7,"without_comments","Title: Days Until Sunday Calculator
Main goal: This code reads a three‐letter weekday abbreviation from standard input (e.g., “MON”) and outputs how many days remain until Sunday.","encryption","Title: Obfuscated String List Lookup

Goal: This code decrypts a fixed array of seven hidden strings at startup (using DES and Blowfish), reads one input token, searches for it in that array, and prints the result of (array length – found index), producing a number in the range 0…7."
"p03998","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.7,0.8,0.9,0.3,0.39999999999999997,"without_comments","Title: Three-player pass-the-ball simulator  
Main goal: Simulate a token passing game among players A, B, and C, where each has an input string of moves ('a'→A, 'b'→B, 'c'→C). Starting from A, the code follows each string’s next character to pass the token, and prints the first player whose string is exhausted (i.e., who cannot make a move).","encryption","Title: Obfuscated String Decryption and State-Machine Runner

Main goal: This program first reconstructs all its literal text by decrypting and base64-decoding hidden byte arrays via DES, Blowfish and simple XOR routines. It then reads three user inputs and drives a finite state machine—comparing each input’s characters, in turn, against a secret pattern—and prints one of three decrypted messages as soon as one of the inputs “wins” (i.e., finishes its sequence of comparisons)."
"p04012","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.55,0.5,1.0,0.9,0.3,0.2,"without_comments","Title: Even Letter Frequency Checker  
Main goal: Reads a single lowercase string, counts occurrences of each letter a–z, and prints “Yes” if every letter appears an even number of times (including zero), otherwise prints “No”.","encryption","Title: Character Frequency Parity Validator

Main Goal: The program reads a single input string, counts the occurrences of 26 specific characters, checks if each count is evenly divisible by 2, and then prints one of two decrypted messages (success or failure) that are stored in the code as Base64-encoded Blowfish-encrypted strings."
"p02675","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.3,0.9,0.8,0.8,0.2,0.7,"without_comments","Title: Japanese Counter Suffix Selector  
Main Goal: Reads a positive integer (1–999), examines its last digit, and prints the corresponding Japanese counter suffix (“hon”, “bon” or “pon”).","encryption","Title: Obfuscated input‐driven message displayer

Main goal: This code reads a user‐supplied numeric string, classifies it into one of three obfuscated numeric ranges, inspects specific characters of the input, and then prints out one of several hidden messages. The messages themselves are stored as Base64‐encoded blobs which are decrypted at runtime via two routines (one using DES with an MD5‐derived key, the other using Blowfish with an MD5 key), all hidden behind confusing variable names and computed integer arrays to foil reverse engineering."
"p02712","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.2,0.75,0.8,0.8500000000000001,0.4,0.35,"without_comments","Title: Sum of Integers Not Divisible by 3 or 5 up to N  
Main Goal: Given an integer a, the code computes the sum of all positive integers from 1 to a that are not multiples of 3 or 5. It does this by dividing the range into complete 15-number blocks (since numbers not divisible by 3 or 5 recur every 15 integers) and summing those blocks via a closed-form formula, then handling the remaining partial block with a small lookup.","encryption","Title: Cycle-Based Summation Using a Predefined 15-Unit Pattern

Main goal: Given an integer input a, the code divides it into full 15-unit “cycles” and a remainder, then computes a total sum (ans) that consists of a quadratic term in the number of full cycles plus a piecewise sum over the first c elements of a fixed offset list.

Functions:
1. I(): statically initializes an array l with a single element = 0x1C ^ 0x13 = 15, defining the cycle length.
2. main(): 
   - Reads integer a.
   - Computes b = a/15 (full cycles) and c = a%15 (remainder).
   - Calculates ans = 60·b² (sum contribution of full cycles).
   - Adds a remainder-dependent sum by selecting the first c offsets from the list [1,2,4,7,8,11,13,…] each shifted by 15·b.
   - Prints the final ans."
"p02909","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.3,0.9,0.8500000000000001,0.9,0.45,0.45,"without_comments","Title: Weather State Cycler  
Main goal: Reads a single weather condition (Sunny, Cloudy, or Rainy) from standard input and prints the next state in the cycle (Sunny→Cloudy→Rainy→Sunny). The code also provides fast input routines and simple utility methods for printing, copying strings, and computing min/max.","encryption","Title: Obfuscated String-Based Command Handler

Main goal: This Java program hides its command names and responses in encrypted or XOR-obfuscated form, decrypts them at startup, then reads a single input string from the user (via a FastScanner) and prints one of two secret responses if the input matches one of the hidden commands, or a default message otherwise. It also includes some utility methods for string copying and computing min/max."
"p02880","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.25,0.9,0.8,0.9,0.2,0.7,"without_comments","Title: Range-and-Divisibility Checker

Main goal: Reads an integer N and prints ""Yes"" if N is between 1 and 9 inclusive or if there exists a divisor k (2 ≤ k ≤ 9) such that N is divisible by k and k ≤ N ≤ 9·k; otherwise prints ""No"".","encryption","Title: Obfuscated Divisibility Message Printer  
Main goal: This program reads an integer N, decrypts a set of pre-encrypted strings (using simple XOR, DES and Blowfish), and then selects and prints one of those messages according to which divisor from 1 through 9 evenly divides N (and lies within its configured range)."
