"problem_id","failure_type","pattern","original_with_comments_score","with_without_comments_score","without_var_renaming_score","without_dead_code_score","without_encryption_score","score_drop","example_1_label","example_1_text","example_2_label","example_2_text"
"p03289","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6499999999999999,0.9,0.8,0.5,0.3,0.6000000000000001,"without_comments","The code reads an input string and validates it against three criteria: it must start with the character 'A', contain a character 'C' located strictly between the third character and the second-to-last character, and all other characters must be lowercase letters. It outputs ""AC"" if the string satisfies all conditions and ""WA"" otherwise.","encryption","### Title: Obfuscated String Format Validator

The main goal of this code is to validate a user input string against a specific, hidden format, acting as a ""CrackMe"" challenge or password checker. It determines if the input follows a strict pattern defined by encrypted strings and hardcoded character constraints.

**Detailed Explanation:**

1.  **De-obfuscation & Setup (`Ill`, `lIl`):**
    *   **`Ill()`**: Generates an array of integers (`lIIl`) using bitwise operations (XOR, AND). This hides literal numbers from the source code, specifically representing array indices and the ASCII values for lowercase letters 'a' through 'z'.
    *   **`lIl()`**: Decrypts and populates a string array (`ll`) using three different methods:
        *   **`I()`**: Decrypts a string using the **DES** algorithm.
        *   **`ll()`**: Decrypts a string using the **Blowfish** algorithm.
        *   **`IIl()`**: Decrypts a string using a simple **XOR** cipher.
    *   These decrypted strings likely represent a required **Prefix**, a required **Separator**, a **""Wrong Answer"" (WA)** message, and a **""Correct"" (AC)** message.

2.  **Core Logic (`solve`):**
    *   The function reads a string `s` from the user.
    *   **Prefix Check**: Verifies if the input string starts with the decrypted prefix (`ll[0]`).
    *   **Separator Search**: Looks for the decrypted separator string (`ll[1]`) occurring anywhere after the second character.
    *   **Character Validation**: Iterates through the string (starting from index 1). It ensures that every character is a lowercase English letter ('a'-'z'), with the exception of the character at the separator's position.

3.  **Output:**
    *   If the string satisfies all conditions (correct prefix, contains separator, and valid lowercase letters), it prints the success message (decrypted from `ll[3]`).
    *   Otherwise, it prints the failure message (decrypted from `ll[2]`).

4.  **Junk Code:**
    *   The classes `Edge`, `Pair`, `MyComparator`, and `UnionFind` are completely unused in the main logic. They are included solely to clutter the code and confuse a reverse engineer."
"p03469","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.3,0.9,0.8,0.8,0.3,0.6000000000000001,"without_comments","The code implements a custom, high-performance buffered input reader to accept a string from standard input. It then modifies the input string by replacing all occurrences of ""2017"" with ""2018"" and prints the resulting text to the console.","encryption","An obfuscated Java program that implements a custom buffered Fast I/O reader to fetch input, decrypts two hidden strings using DES with MD5-derived keys, and uses them to perform a regex-based search and replace operation on the input string before outputting the result."
"p02987","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.75,0.9,0.9,0.6499999999999999,0.2,0.7,"without_comments","This Java program reads a string from the user and analyzes its characters to check for a specific pattern: the string must contain exactly two different characters, and each of those characters must appear twice. It utilizes a series of nested `if-else` statements to compare characters at all four positions (indices 0 to 3). If the string is a permutation of two distinct pairs (like ""AABB"", ""ABAB"", or ""ABBA"") it prints ""Yes""; otherwise (including cases like ""AAAA"" or ""ABCD""), it prints ""No"".","encryption","The code implements a pattern recognition system that categorizes a user's input string by analyzing the equality of its first four characters. Depending on the detected pattern (such as ""AABB"", ""ABAB"", or ""ABCD""), the program retrieves and decrypts a specific pre-stored message using DES, Blowfish, or XOR encryption algorithms and outputs it to the console."
"p02401","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.75,0.8,0.9,0.9,0.15000000000000002,0.65,"without_comments","**Title: Simple Batch Arithmetic Calculator**

**Main Goal:**
The primary goal of this code is to read a series of arithmetic expressions from the user, perform basic mathematical operations (+, -, *, /) on integers within a specific range, and display the calculated results in a batch after a termination signal.

**Detailed Functionality:**
1.  **Input Parsing:** The program uses a `Scanner` to read lines of input. Each line is expected to contain an integer, an operator, and a second integer (e.g., `1 + 2`).
2.  **Constraint Validation:** It checks if the input integers are within the inclusive range of 0 to 20,000. If the numbers are outside this range, the operation is skipped.
3.  **Arithmetic Logic:** Based on the operator symbol detected:
    *   `+`: Adds the two numbers.
    *   `-`: Subtracts the second number from the first.
    *   `*`: Multiplies the two numbers.
    *   `/`: Divides the first number by the second (includes a check to ensure the divisor is not zero).
4.  **Termination:** The processing loop breaks immediately if the operator symbol is `?`.
5.  **Output Generation:** Valid results are stored in a `List<String>` during input processing and are printed to the console sequentially once the loop terminates.","encryption","This Java code is an obfuscated calculator application that performs basic arithmetic operations (addition, subtraction, multiplication, division) on user input. It hides its internal string literals (such as operators and delimiters) and constants using bitwise math and multiple encryption algorithms (Blowfish, DES, and XOR), which are decrypted at runtime before processing the logic."
"p02415","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6499999999999999,0.9,0.9,0.8,0.45,0.45,"without_comments","**Title:** Case Inversion and Input Validation Program

**Main Goal:** The code reads a string of text from the user and swaps the case of every English alphabetic character (converting uppercase to lowercase and vice versa) while preserving non-alphabetic characters and spacing.

**Explanation:**
1.  **Input Handling:** It captures a line of text and splits it into an array of words based on spaces.
2.  **Character Processing:** It iterates through every character of every word. It compares each character against reference strings containing the alphabet (`UpperAlpha` and `LowerAlpha`).
    *   If a character is uppercase, it converts it to the corresponding lowercase letter.
    *   If a character is lowercase, it converts it to the corresponding uppercase letter.
    *   If it is a symbol or number, it remains unchanged.
3.  **Validation and Output:** It tracks the total length of the characters (excluding spaces). If this length is less than 1200, it prints the fully reconstructed, case-swapped string to the console.","encryption","**Title:** Obfuscated Case Toggling Tool

**Main Goal:** The code's primary purpose is to read a text string from the user and **swap the case of every alphabetic character** (converting uppercase letters to lowercase and vice versa) while preserving spaces and special characters.

**Functionality Overview:**
*   **Obfuscation Strategy:** The code hides its logic by using obscured variable names (`l`, `I`) and encrypting standard string literals (like the alphabet and space characters).
*   **Decryption Methods:** It includes three specific methods to decrypt these strings at runtime:
    *   `l(...)`: Uses **XOR** operations on Base64 decoded strings.
    *   `I(...)`: Uses the **Blowfish** encryption algorithm.
    *   `Il(...)`: Uses the **DES** encryption algorithm.
*   **Core Logic (`main`):**
    1.  Initializes helper arrays via `IIl()` and `ll()` to retrieve the decrypted alphabets (""ABCDEFGHIJKLMNOPQRSTUVWXYZ"" and ""abcdefghijklmnopqrstuvwxyz"").
    2.  Reads input via `Scanner`.
    3.  Iterates through the input string, checking each character against the alphabet strings.
    4.  If a character is found in the Uppercase alphabet, it is replaced with the corresponding character from the Lowercase alphabet, and vice versa.
    5.  Prints the transformed string."
"p02398","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.7,0.9,0.8,0.75,0.3,0.6000000000000001,"without_comments","**Title:** Divisor Counter within a Range

**Main Goal:** To determine and display the count of integers within a specific range $[a, b]$ that are divisors of a third integer $c$.

**Analysis:**
1.  **Input:** The program reads three integers ($a$, $b$, and $c$) using a Scanner.
2.  **Processing:** It iterates through numbers starting from 0 up to $b$. It uses conditional logic to process only numbers that fall within the range $[a, b]$. For every number in this range, it checks if $c$ is divisible by that number (i.e., `c % i == 0`).
3.  **Output:** If a number is a divisor, a counter is incremented. Finally, the code validates that the inputs are within the range [1, 10000] and that $a \le b$ before printing the total count.","encryption","The code calculates the number of divisors of a given integer c that fall within the range [a, b], utilizing obfuscated bitwise operations to initialize constants and constraints."
"p03285","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.9,0.9,0.8,0.2,0.7,"without_comments","The code accepts an integer N as input and verifies if it can be formed by summing combinations of the numbers 4 and 7. It initially defaults the answer to ""No"" and explicitly excludes specific small impossible numbers (like 3, 5, 6, 9, 10). It then applies a series of modulo logic checks (e.g., checking divisibility by 4 or 7, or complex remainders like `N % 7 % 4`) to detect if N is a valid sum. Finally, it outputs ""Yes"" if a valid combination is found, and ""No"" otherwise.","encryption","**Title:** Java Obfuscated Composite Number Checker

**Main Goal:**
The code analyzes an input integer `N` to determine if it is a composite number (not prime). It outputs **""Yes""** if the number is composite and **""No""** if the number is prime (or one of the specific small primes excluded from the check).

**Function Explanation:**
*   **`main(String[] args)`**: The program's entry point. It reads an integer `N` from the user. It performs a series of checks using modular arithmetic (divisibility tests) against de-obfuscated constants. If the number satisfies the divisibility conditions (indicating it is composite), a flag is set. It then prints the corresponding decrypted string (""Yes"" or ""No"").
*   **`ll()`**: A helper method that initializes an integer array `l`. It uses bitwise operations (XOR, AND) and string lengths to de-obfuscate numerical constants (like 0, 1, 3, 5, 7) used for logic and array indexing in the main method.
*   **`Il()`**: A helper method that initializes a String array `I`. It calls the two decryption methods to decode and store the result strings `I[0]` (""Yes"") and `I[1]` (""No"").
*   **`I(String obj, String key)`**: A custom decryption function that Base64 decodes the input and then applies an XOR cipher using the provided key. It is used to decrypt the string ""Yes"".
*   **`l(String obj, String key)`**: A custom decryption function that uses the **Blowfish** encryption algorithm (with an MD5 hash of the key) to decrypt the input. It is used to decrypt the string ""No""."
"p02400","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.8,0.9,0.8,0.2,0.6000000000000001,"without_comments","### Title: Circle Properties Calculator

**Main Goal:**
The primary goal of this code is to calculate and output the area and circumference (length) of a circle based on a radius provided via standard input.

**Functionality Analysis:**
1.  **Input Handling:** The program initializes a `BufferedReader` to read data from the system's standard input stream. It iterates through the input line by line until there is no more data (EOF).
2.  **Calculation:** For every line read, it converts the string input into a `double` variable `r` (radius). It then calculates:
    *   **Area:** Using the formula $Area = \pi \times r^2$.
    *   **Length (Circumference):** Using the formula $Length = 2 \times \pi \times r$.
3.  **Formatting and Output:** The results are formatted to a specific precision of 6 decimal places using `String.format(""%.6f"", ...)` and printed to the console separated by a space.
4.  **Error Handling:** The code is wrapped in a try-catch block to catch exceptions, printing the stack trace and exiting the program with a status code of -1 if an error occurs.","encryption","This Java code is a geometric calculator that accepts a radius from standard input to compute the area and circumference of a circle. It utilizes obfuscation techniques, specifically XOR and Blowfish decryption routines initialized in a static block, to conceal the string format specifiers used for displaying the calculated results."
"p02831","Dead_Code_Failure","without_comments-dead_code < 0.5 (after comments removed)",0.6,0.9,0.8,0.35,0.8,0.55,"without_comments","The code calculates the Least Common Multiple (LCM) of two input integers, A and B. It first performs prime factorization on both numbers by checking divisors up to 3200 and storing the prime factors and their counts (exponents) in separate queues. After factorizing, it processes the queues to find the union of all prime factors; for factors shared by both numbers, it selects the one with the highest exponent (power), and for unique factors, it takes them as is. Finally, it multiplies these selected factors together to compute the LCM and prints the result.","dead_code","The Java code calculates the greatest common divisor (GCD) of two integers A and B using prime factorization. It stores the prime factors and their corresponding powers in two ArrayDeques, `a_num` and `b_num`, for A and B respectively.  It then iterates through the prime factors, multiplying the `answer` by the appropriate prime factor the necessary number of times based on the exponents derived from A and B's prime factorizations. Finally, it prints the calculated GCD to the console."
"p03456","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.9,0.8,0.8,0.3,0.6000000000000001,"without_comments","This Java code reads two strings from standard input, concatenates them, converts the result into an integer, and checks if that integer is a perfect square. It prints ""Yes"" if the resulting number is a perfect square and ""No"" otherwise, utilizing a custom buffer-based scanner for efficient input processing.","encryption","This Java code implements a program that reads two input tokens, concatenates them to form a single integer, and checks if that integer is a perfect square. It features a heavily obfuscated `FastScanner` class for input processing and utilizes DES and Blowfish encryption to hide the output status messages until runtime."
"p02416","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.9,0.9,0.6,0.3,0.6000000000000001,"without_comments","**Title: Summation of Digits in Input Strings**

This Java program reads lines of text from the standard input and calculates the sum of all numeric digits (1 through 9) present in each string. It iterates through every character of the input, adds the integer value of any digit found to a running total, and outputs the result for each line. The program runs continuously until the user inputs the string ""0"", which serves as the condition to terminate the execution.","encryption","The provided Java code is a console-based application that continuously reads user input, calculates a numerical score based on the digits found within the input string, and prints the result. 

Its main functions are:
1.  **Decryption (`I` method):** Upon initialization, it decrypts a hidden string (likely a password or exit command like ""exit"") using the Blowfish algorithm with an MD5-hashed key.
2.  **Obfuscated Configuration (`Il` method):** It populates an integer array (`l`) using bitwise XOR operations. This array serves as a lookup table, mapping specific characters (ASCII values of digits) to specific integer weights.
3.  **Input Processing (`main` method):** It runs a `while` loop that reads input line-by-line. It terminates only if the input matches the decrypted hidden string. Inside the loop, it iterates through every character of the input, checks if the character matches specific values in the configuration array, and adds a corresponding weight to a running total (`m`), which is then printed to the console."
"p02417","Dead_Code_Failure","without_comments-dead_code < 0.5 (after comments removed)",0.8,0.8500000000000001,0.8,0.25,0.3,0.6000000000000001,"without_comments","### Title: Alphabet Frequency Counter

        **Main Goal:**
        The primary goal of this code is to read text input from the user and calculate the frequency of each letter in the English alphabet (A-Z), ignoring case differences.

        **Functionality:**
        1.  **Input Handling:** It reads lines of text from the standard input (console) and stores them in a list.
        2.  **Processing:** It iterates through every character of the stored text. Using a long series of conditional checks, it identifies if a character is a letter (e.g., matching 'a' or 'A') and increments a corresponding counter in an integer array representing the 26 letters of the alphabet.
        3.  **Output:** Finally, it loops through the counter array and prints each letter ('a' through 'z') followed by the number of times it appeared in the input text (e.g., `a : 5`).","dead_code","Counts the frequency of each letter (a-z, case-insensitive) in the input lines read from the standard input and prints the counts to the console. It reads lines until a null line is encountered, and includes strange conditional returns within loops that likely terminate early. The obfuscated helper methods (I, l, ll, Il, IIl) are boolean functions checking for null, non-zero, zero, less than, and equality conditions respectively."
"p02417","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.8,0.8500000000000001,0.8,0.25,0.3,0.55,"without_comments","### Title: Alphabet Frequency Counter

        **Main Goal:**
        The primary goal of this code is to read text input from the user and calculate the frequency of each letter in the English alphabet (A-Z), ignoring case differences.

        **Functionality:**
        1.  **Input Handling:** It reads lines of text from the standard input (console) and stores them in a list.
        2.  **Processing:** It iterates through every character of the stored text. Using a long series of conditional checks, it identifies if a character is a letter (e.g., matching 'a' or 'A') and increments a corresponding counter in an integer array representing the 26 letters of the alphabet.
        3.  **Output:** Finally, it loops through the counter array and prints each letter ('a' through 'z') followed by the number of times it appeared in the input text (e.g., `a : 5`).","encryption","The code is an obfuscated Java application designed to perform frequency analysis on input text. It initializes hidden constants and decrypts strings using DES, Blowfish, and XOR algorithms to build a reference alphabet. The main function reads text from standard input, iterates through each character, matches it against the decrypted alphabet (ignoring case), and counts the occurrences. Finally, it outputs the total count for every letter from A to Z."
"p02403","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6499999999999999,0.8,0.9,0.8,0.3,0.5,"without_comments","**Title:** ASCII Rectangle Generator

**Main Goal:**
The code reads pairs of integers representing height and width from standard input and prints corresponding rectangles using the `#` character.

**Explanation of Functions:**
1.  **Input Handling:** It utilizes a `Scanner` within a `while` loop to continuously read integer pairs (`h` and `w`). It validates that dimensions are between 1 and 300 and terminates input collection when both values are `0`.
2.  **Data Storage:** Valid dimensions are stored in `rows` and `columns` lists to be processed later.
3.  **Visualization:** Once input is complete and verified as valid, the program iterates through the stored dimensions. It uses nested `for` loops to print a grid of `#` characters matching the specific height and width for each case, separating distinct rectangles with a blank line.","encryption","**Title:** Obfuscated ASCII Rectangle Generator

**Main Goal:**
The code reads pairs of integers (height and width) from the user and, upon receiving a specific termination signal (""0 0""), prints rectangles of those dimensions using a specific, dynamically decrypted character.

**Detailed Explanation:**
1.  **Initialization and Deobfuscation (`static` block, `Il`, `l`):**
    *   The code uses bitwise operations (XOR, AND, shifts) to calculate integer constants (0, 1, 2) and input limits, storing them in array `l`.
    *   It initializes a string array `I` and decrypts a hidden character (likely a symbol like `#`) using the **Blowfish** encryption algorithm with an **MD5** hashed key (""KRWlH"").

2.  **Input Processing (`main` method):**
    *   It enters a loop to scan integer inputs for height (`h`) and width (`w`).
    *   It validates inputs against the calculated limits.
    *   It stores valid dimensions in lists.
    *   The loop terminates successfully if the user inputs `0 0`. If valid inputs are broken by an invalid range before `0 0`, a flag prevents printing.

3.  **Rendering:**
    *   If the input loop terminates via the `0 0` condition, the code iterates through the stored height/width pairs.
    *   It prints a grid (rectangle) for each pair using the decrypted character stored in `I[0]`."
"p02771","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.775,0.9,0.9,0.9,0.2,0.7,"without_comments","**Title:** Detection of Exactly Two Equal Integers

**Main Goal:** To determine if exactly two out of three provided integers are identical.

**Description:** This Java program accepts three integers as input. It evaluates the relationships between these numbers to check if a specific pair exists. The program outputs ""Yes"" only if exactly two numbers are equal (e.g., A=B but A!=C). It outputs ""No"" if all three numbers are distinct or if all three numbers are identical.","encryption","The code reads three integers and prints ""Yes"" if at least two are equal (Isosceles/Equilateral condition) and ""No"" if they are all distinct, using runtime obfuscated string decryption (XOR and DES) to conceal the output values."
"p00006","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.9,0.9,0.6,0.2,0.7,"without_comments","### Title: Console String Reversal Program

**Main Goal:** 
The main goal of this code is to read text input line by line from the standard input (console), reverse the order of characters in each line, and print the reversed strings back to the console.

**Functionality:**
1.  **Input Handling:** It initializes a `BufferedReader` to read input from `System.in`. A `while` loop ensures the program runs continuously as long as there is valid input (not null).
2.  **Reversal Logic:** Inside the loop, it converts the input string into a character array (`char[]`). It then iterates through the first half of the array, swapping each character with its corresponding character from the end of the array (index `i` swaps with `len - i - 1`), effectively reversing the string in place.
3.  **Output:** It iterates through the modified character array to print the reversed text, followed by a newline.
4.  **Resource Management:** The code implements a `try-catch-finally` block to handle potential Input/Output errors and ensures the `BufferedReader` is closed properly to prevent resource leaks.","encryption","This Java code is an obfuscated CLI program that reads text lines from standard input, reverses the string (e.g., ""abc"" becomes ""cba""), and prints the result. It uses bitwise arithmetic and Base64 decoding methods to hide the initialization of simple constants and variables."
"p02406","Dead_Code_Failure","without_comments-dead_code < 0.5 (after comments removed)",0.7,0.9,0.9,0.2,0.9,0.7,"without_comments","**Title:** Identification of Numbers Divisible by 3 or Containing the Digit 3

**Main Goal:** To print all integers from 3 up to a user-specified limit $n$ (where $3 \le n \le 10000$) that are either multiples of 3 or contain the digit '3' in their decimal representation.

**Description:** The code reads an integer $n$ and iterates through numbers from 3 to $n$. It first validates that the input is within the range [3, 10000]. Inside the loop, it checks if the current number is divisible by 3. If not, it parses the number using arithmetic operations (division and modulo) to inspect the ones, tens, hundreds, and thousands digits. If the number is divisible by 3 or contains the digit '3' in any position, it is printed to the console.","dead_code","## Code Analysis: Obfuscated Number Filtering and Printing

This Java code takes an integer `n` as input and iterates through numbers starting from 3 up to `n`. Inside the loop, it checks various conditions based on the digits of the current number `i`. If any of the specific conditions are met, it prints the number `i` to the console, separated by spaces. The conditions involve checking if certain digits of the number are equal to 0 or 3, with some division operations and modulo calculations to extract the digits. The code includes many conditional `break` and `return` statements, as well as dead code like `"""".length()`, `if (null != null)` and comparisons using bitwise XOR, making it difficult to determine the exact printing behavior without careful step-by-step execution. The goal of the code is to filter numbers based on these digit-based conditions and output them. The `I`, `l`, `Il`, `IIl`, `lIl`, and `ll` methods are just obfuscated helper methods for comparing integers."
"p03042","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.9,0.9,0.9,0.2,0.7,"without_comments","**Title:** 4-Digit Date Format Identifier (MMYY vs. YYMM)

**Main Goal:** The code analyzes a 4-digit numeric string to determine if it represents a date in ""MMYY"" format, ""YYMM"" format, is ""AMBIGUOUS"" (valid in both formats), or ""NA"" (invalid), by checking if the first two digits and/or the last two digits fall within the valid month range of 01 to 12.","encryption","### Title:
**Obfuscated 4-Character Code Validator**

### Summary description:
The provided Java code is a security challenge (or ""Crackme"") that validates a 4-character user input. It uses three encryption methods (**Blowfish**, **DES**, and **XOR**) to obfuscate the correct values and output messages. The program splits the input into two 2-character substrings and verifies if each exists within a predefined list of 12 valid candidates (likely representing months or specific numeric codes). If both substrings are found in the valid lists, it decrypts and prints a success message; otherwise, it provides feedback on which part of the validation failed."
"p02404","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.4,0.9,0.8500000000000001,0.8,0.2,0.7,"without_comments","**Title:** ASCII Rectangle Frame Generator

**Main Goal:** To generate and display hollow rectangular frames composed of ASCII characters based on user-provided dimensions.

**Explanation:** 
The code functions by continuously reading pairs of integers representing height and width from the user until a ""0 0"" termination signal is received. It validates that the inputs fall within specific ranges (height between 3-300, width between 1-300). For each valid pair, the program uses nested loops to print a grid:
1.  **Borders:** The first and last rows, as well as the first and last columns, are printed with hash symbols (`#`).
2.  **Interior:** The inner area of the rectangle is filled with dots (`.`).
3.  **Formatting:** Each row ends with a newline, and each separate rectangle is followed by an extra blank line.","encryption","This Java code is an obfuscated CLI program that decrypts hidden characters using DES and Blowfish algorithms to render rectangular frames based on user-provided dimensions, distinguishing between horizontal borders, vertical borders, and the interior area."
"p02835","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.8,0.9,0.9,0.3,0.5,"without_comments","### Title: Blackjack Sum Logic Checker

**Main Goal:** 
The code determines if the sum of three input integers is less than or equal to 21, simulating a simplified Blackjack ""bust"" condition.

**Code Analysis:**
1.  **Input Handling (`FastScanner`):** The code includes a custom class designed for high-performance input reading, parsing raw bytes to read integers faster than standard Java scanners.
2.  **Problem Logic (`AtCoder` class):**
    *   **Constructor:** Reads three integers (representing card values) into an array.
    *   **`solve()` method:** Calculates the sum of these three numbers. It implements a conditional check:
        *   If the sum is **<= 21**, it prints **""win""**.
        *   Otherwise, it prints **""bust""**.
3.  **Execution (`Main` class):** Initializes the I/O streams and triggers the solver logic.","encryption","The code is an obfuscated solution to a simple arithmetic problem. It reads three integers using a custom buffered scanner, calculates their sum, and checks if the result is less than or equal to 21. It then outputs a specific string (likely ""Yes"" or ""No"") which is dynamically decrypted at runtime using the Blowfish algorithm."
"p02405","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.55,0.8500000000000001,0.9,0.5,0.2,0.6500000000000001,"without_comments","This Java program continuously reads height and width integers to print a rectangular checkerboard pattern using alternating '#' and '.' characters, stopping when the input is '0 0'.","encryption","This Java code is an obfuscated solution to the ""Print a Chessboard"" algorithmic problem. It reads dimensions H and W and generates a rectangular grid of alternating '#' and '.' characters. The source code hides its true purpose by using cryptic variable names, an integer mapping array `l` to obscure logic constants (like loop increments and modulo divisors), and three distinct decryption methods (XOR, Blowfish, and DES) to generate the required string literals (e.g., ""#."", "".#"", and newlines) at runtime from Base64-encoded data."
"p02411","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.9,0.9,0.9,0.8,0.2,0.7,"without_comments","### Title: Student Grade Evaluation System

**Main Goal:**
The code calculates and outputs a letter grade (A, B, C, D, or F) based on a student's midterm, final, and makeup exam scores.

**Functionality:**
1.  **Input Handling:** It continuously reads sets of three integers representing the midterm (`m`), final (`f`), and makeup/retest (`r`) scores until a specific termination signal (`-1 -1 -1`) is entered.
2.  **Score Calculation:** It calculates a total score `x` by summing the midterm and final grades.
3.  **Grade Determination:** It applies conditional logic to determine the output:
    *   **F:** If the midterm or final is missing (-1) or the total score is below 30.
    *   **A:** If the total score is 80 or higher.
    *   **B:** If the total score is between 65 and 79.
    *   **C:** If the total score is between 50 and 64, OR if the score is between 30 and 49 but the makeup exam (`r`) is 50 or higher.
    *   **D:** If the total score is between 30 and 49 and the makeup exam is below 50.","encryption","This code is an obfuscated Java application that functions as a grading calculator. It reads three integer inputs representing midterm, final, and makeup exam scores, calculates the total, and outputs a specific letter grade based on hard-coded thresholds (80, 65, 50, and 30). The code employs security-through-obscurity techniques, including bitwise operations to mask integer constants and Blowfish, DES, and XOR encryption to hide the output string literals."
"p03243","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.7,0.8500000000000001,0.8,0.6499999999999999,0.15000000000000002,0.7000000000000001,"without_comments","**Title:** 3-Digit Repdigit Rounding
        
        **Main Goal:** To find and print the smallest 3-digit number consisting of three identical digits (e.g., 111, 222) that is greater than or equal to the input integer.

        **Description:** The code reads an integer `n` from the standard input using a `Scanner`. It employs a series of `if-else` statements to categorize `n` into specific ranges. Based on the range, the program outputs the next available ""repdigit"" (a number composed of identical digits, such as 111, 222, ..., 999). Effectively, it rounds the input up to the nearest number formatted as $ddd$. If the input is not a valid integer, a `try-catch` block handles the exception by printing ""out"".","encryption","This Java code is a range classifier that takes a user-provided integer and determines which predefined numerical interval it falls into, subsequently printing the upper limit of that interval. It employs heavy obfuscation techniques, generating the threshold values dynamically through complex bitwise operations and using Blowfish encryption (keyed with an MD5 hash) to conceal a string message that is revealed only when an exception occurs due to invalid input."
"p03109","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.5,0.9,0.95,0.7,0.1,0.8,"without_comments","The Java code accepts a date string (YYYY/MM/DD) and determines if it precedes or follows the end of the Japanese ""Heisei"" era (April 30, 2019). It parses the year, month, and day to output ""Heisei"" for dates on or before this cutoff, and ""TBD"" for any date occurring afterwards.","encryption","The provided Java code is an obfuscated network traffic classifier. It initializes encrypted protocol names (""TCP"", ""UDP"", ""ICMP"") using XOR, DES, and Blowfish algorithms. The program reads numeric inputs (simulating ports) and classifies the connection type based on specific integer thresholds (e.g., > 32755), printing the corresponding protocol name."
"p02700","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.75,1.0,0.8,0.9,0.3,0.7,"without_comments","### Title: Turn-Based Battle Simulation and Winner Determination

### Main Goal of the Code:
The code simulates a turn-based battle between two entities (e.g., a Hero and a Monster) to determine if the first entity wins. It accepts Health and Attack power values for both sides and outputs ""Yes"" if the first entity defeats the second, or ""No"" if the first entity loses.

### Functions:
1.  **Input Processing & Validation:** Reads four integers (A, B, C, D) representing the Hit Points (HP) and Attack Power of the first character (A, B) and the second character (C, D). It verifies that inputs are within the range of 1 to 100.
2.  **Combat Logic:** Executes a `while` loop to simulate attacks:
    *   The first character attacks first (`C -= B`).
    *   If the second character survives, they counterattack (`A -= D`).
3.  **Result Output:**
    *   Prints **""Yes""** if the second character's HP drops to 0 or below (First character wins).
    *   Prints **""No""** if the first character's HP drops to 0 or below (First character loses).","encryption","### Title: Obfuscated Turn-Based Combat Simulation

**Main Goal:**
The code simulates a simple mathematical ""battle"" between two entities using integer inputs representing health and damage values. It employs obfuscation techniques (cryptography and bitwise operations) to hide the simulation logic and output messages.

**Functions:**
*   **`Il()`**: Initializes an integer array `l` using bitwise XOR and AND operations to generate hidden constants, including input validation ranges (1 to 100), array indices, and the block size for the cipher.
*   **`I(String obj, String key)`**: A decryption utility that uses the DES algorithm (with an MD5-hashed key) to decode the program's output messages from Base64 strings.
*   **`l()`**: Populates a string array `I` by calling the decryption function `I(...)` to prepare the specific messages for input errors, victory, or defeat.
*   **`main(String[] args)`**: The execution flow that:
    1.  Reads integer inputs (`B`, `C`, `D`, `A`).
    2.  Validates that inputs are between 1 and 100, throwing a decrypted exception message if not.
    3.  Runs a loop where health values (`C` and `A`) are reduced by damage values (`B` and `D`) respectively.
    4.  Prints a decrypted message indicating which entity survived."
"p04012","Encryption_Failure","without_comments-encryption < 0.5 (after comments removed)",0.6,0.9,0.9,0.8,0.3,0.6000000000000001,"without_comments","**Title:** Character Frequency Parity Checker

**Main Goal:** To determine if the counts of specific lowercase English letters in a given string are all even numbers.

**Explanation:**
The code reads a string input from the user and iterates through every character. It maintains separate integer counters for the lowercase alphabets 'a' through 'z' (note: the letter 'n' is excluded from the variables and logic). As it traverses the string, it increments the corresponding counter for each found letter. Finally, it evaluates whether every tracked counter is an even number (divisible by 2). If all counted letters satisfy this condition, the program prints ""Yes""; otherwise, it prints ""No"".","encryption","The code implements a challenge checker that reads user input and counts the frequency of lowercase English letters using an obfuscated lookup array. It validates whether every letter appears an even number of times and outputs a Blowfish-decrypted success or failure message based on the result."
